chunk_id	layer	section	para	seq	class	raw_text	book	chapter	verses	target	confidence	resolution	carried_from	divergence_id	pair_confidence	witness_target	divergence_class	divergence_why
ddc-2-03	la	la	{¶7}	0	BOOK CH V	Deut. vi. 5.	Deut	6	5	Deut 6:5	high	book-named				Deut 6:5		
ddc-2-03	la	la	{¶7}	1	BOOK CH V	Matt. xxii. 37.	Matt	22	37	Matt 22:37	high	book-named				Matt 22:37		
ddc-2-03	la	la	{¶8}	0	BOOK CH V-LIST	Num. xiv. 15, 16.	Num	14	15,16	Num 14:15,16	high	book-named				Num 14:15,16		
ddc-2-03	la	la	{¶8}	1	BOOK CH V	Jos. vii. 9	Josh	7	9	Josh 7:9	high	book-named				Josh 7:9		
ddc-2-03	la	la	{¶9}	0	BOOK CH V	Joan. xv. 24.	John	15	24	John 15:24	high	book-named				John 15:24		
ddc-2-03	la	la	{¶9}	1	BOOK CH V	Luc. xiv. 33.	Luke	14	33	Luke 14:33	high	book-named				Luke 14:33		
ddc-2-03	la	la	{¶9}	2	BOOK CH V	1 Cor. vii. 31.	1Cor	7	31	1Cor 7:31	high	book-named				1Cor 7:31		
ddc-2-03	la	la	{¶9}	3	BOOK CH V-LIST	Philipp. iii. 7, 8.	Phil	3	7,8	Phil 3:7,8	high	book-named				Phil 3:7,8		
ddc-2-03	la	la	{¶9}	4	BOOK CH V	Jacob. iv. 4.	Jas	4	4	Jas 4:4	high	book-named				Jas 4:4		
ddc-2-03	la	la	{¶9}	5	BOOK CH V	1 Joan. ii. 15.	1John	2	15	1John 2:15	high	book-named				1John 2:15		
ddc-2-03	la	la	{¶10}	0	BOOK CH V	2 Chron. xx. 20.	2Chr	20	20	2Chr 20:20	high	book-named				2Chr 20:20		
ddc-2-03	la	la	{¶10}	1	BOOK CH V-LIST+&c	Psal. xviii. 2, 3, &c.	Ps	18	2,3	Ps 18:2,3 &c.	high	book-named				Ps 18:2,3 &c.		
ddc-2-03	la	la	{¶10}	2	BOOK CH —	Psal. xxvii.	Ps	27		Ps 27	high	book-named				Ps 27		
ddc-2-03	la	la	{¶10}	3	— CH V	et xxviii. 7.	Ps	28	7	Ps 28:7	carried	book-carried	ddc-2-03:la:{¶10}:2			Ps 28:7		
ddc-2-03	la	la	{¶10}	4	— CH V	et xxxii. 10.	Ps	32	10	Ps 32:10	carried	book-carried	ddc-2-03:la:{¶10}:3			Ps 32:10		
ddc-2-03	la	la	{¶10}	5	— CH V	et xxxvii. 5.	Ps	37	5	Ps 37:5	carried	book-carried	ddc-2-03:la:{¶10}:4			Ps 37:5		
ddc-2-03	la	la	{¶10}	6	— CH —	et lxii.	Ps	62		Ps 62	carried	book-carried	ddc-2-03:la:{¶10}:5			Ps 62		
ddc-2-03	la	la	{¶10}	7	— CH V	et lxxiii. 26.	Ps	73	26	Ps 73:26	carried	book-carried	ddc-2-03:la:{¶10}:6			Ps 73:26		
ddc-2-03	la	la	{¶10}	8	— CH V	et lxxxiv. 12.	Ps	84	12	Ps 84:12	carried	book-carried	ddc-2-03:la:{¶10}:7			Ps 84:12		
ddc-2-03	la	la	{¶10}	9	— CH V	et cxii. 7.	Ps	112	7	Ps 112:7	carried	book-carried	ddc-2-03:la:{¶10}:8			Ps 112:7		
ddc-2-03	la	la	{¶10}	10	— CH V+&c	et cxv. 9, &c.	Ps	115	9	Ps 115:9 &c.	carried	book-carried	ddc-2-03:la:{¶10}:9			Ps 115:9 &c.		
ddc-2-03	la	la	{¶10}	11	— CH —	et cxxiii.	Ps	123		Ps 123	carried	book-carried	ddc-2-03:la:{¶10}:10			Ps 123		
ddc-2-03	la	la	{¶10}	12	— CH V	et cxxx. 6.	Ps	130	6	Ps 130:6	carried	book-carried	ddc-2-03:la:{¶10}:11			Ps 130:6		
ddc-2-03	la	la	{¶10}	13	BOOK CH V	Prov. xiv. 26.	Prov	14	26	Prov 14:26	high	book-named				Prov 14:26		
ddc-2-03	la	la	{¶10}	14	— CH V	et xvi. 3.	Prov	16	3	Prov 16:3	carried	book-carried	ddc-2-03:la:{¶10}:13			Prov 16:3		
ddc-2-03	la	la	{¶10}	15	— CH V	cap. xviii. 10.	Prov	18	10	Prov 18:10	carried	book-carried	ddc-2-03:la:{¶10}:14			Prov 18:10		
ddc-2-03	la	la	{¶10}	16	— CH V	et xxx. 5.	Prov	30	5	Prov 30:5	carried	book-carried	ddc-2-03:la:{¶10}:15			Prov 30:5		
ddc-2-03	la	la	{¶10}	17	BOOK CH V+&c	Isa. lix. 1, &c.	Isa	59	1	Isa 59:1 &c.	high	book-named		d69	plausible	Isa 59:1		
ddc-2-03	la	la	{¶10}	18	BOOK CH V	Jer. xvii. 7.	Jer	17	7	Jer 17:7	high	book-named				Jer 17:7		
ddc-2-03	la	la	{¶10}	19	BOOK CH V-LIST	Mal. iii. 16, 17, 18.	Mal	3	16,17,18	Mal 3:16,17,18	high	book-named		d70	plausible	Mal 3:16,17,18		
ddc-2-03	la	la	{¶11}	0	BOOK CH V	Gen. xii. 10.	Gen	12	10	Gen 12:10	high	book-named		d71	plausible	Gen 12:13	versification	J–T Gen 12 begins at Gen 12:4 (read, leaf 33)
ddc-2-03	la	la	{¶11}	1	— CH V	et xxxii. 7.	Gen	32	7	Gen 32:7	carried	book-carried	ddc-2-03:la:{¶11}:0			Gen 32:7		
ddc-2-03	la	la	{¶11}	2	BOOK CH V+&c	Num. xiv. 1, &c.	Num	14	1	Num 14:1 &c.	high	book-named				Num 14:1 &c.		
ddc-2-03	la	la	{¶11}	3	BOOK CH V-LIST	Num. xx. 10, 11.	Num	20	10,11	Num 20:10,11	high	book-named				Num 20:10,11		
ddc-2-03	la	la	{¶11}	4	BOOK CH V	2 Reg. vi. 35.	2Kgs	6	35	2Kgs 6:35	high	book-named		d72	plausible	2Kgs 7:2	unchecked	no J–T division read for this chapter
ddc-2-03	la	la	{¶11}	5	BOOK CH V	Isa. vii. 12.	Isa	7	12	Isa 7:12	high	book-named				Isa 7:12		
ddc-2-03	la	la	{¶12}	0	BOOK CH V	Num. xiv. 44.	Num	14	44	Num 14:44	high	book-named				Num 14:44		
ddc-2-03	la	la	{¶12}	1	— CH V	et xv. 30.	Num	15	30	Num 15:30	carried	book-carried	ddc-2-03:la:{¶12}:0			Num 15:30		
ddc-2-03	la	la	{¶12}	2	BOOK CH V	Prov. xxvii. 1.	Prov	27	1	Prov 27:1	high	book-named				Prov 27:1		
ddc-2-03	la	la	{¶12}	3	BOOK CH V	Amos. v. 18.	Amos	5	18	Amos 5:18	high	book-named				Amos 5:18		
ddc-2-03	la	la	{¶12}	4	BOOK CH V	Micæ iii. 11.	Mic	3	11	Mic 3:11	high	book-named				Mic 3:11		
ddc-2-03	la	la	{¶12}	5	BOOK CH V	Matt. iii. 7.	Matt	3	7	Matt 3:7	high	book-named				Matt 3:7		
ddc-2-03	la	la	{¶12}	6	— CH V-LIST	et iv. 6, 7.	Matt	4	6,7	Matt 4:6,7	carried	book-carried	ddc-2-03:la:{¶12}:5			Matt 4:6,7		
ddc-2-03	la	la	{¶12}	7	BOOK CH V	Rom. ii. 4.	Rom	2	4	Rom 2:4	high	book-named				Rom 2:4		
ddc-2-03	la	la	{¶13}	0	BOOK CH V+&c	2 Chron. xvi. 7, &c.	2Chr	16	7	2Chr 16:7 &c.	high	book-named		d73	plausible	2Chr 16:7		
ddc-2-03	la	la	{¶13}	1	— — V	et v. 12.	2Chr	16	12	2Chr 16:12	cross-layer	et-v-settled-by-english-layer	ddc-2-03:la:{¶13}:0			2Chr 16:12		
ddc-2-03	la	la	{¶13}	2	BOOK CH V	Psal. xiv. 6.	Ps	14	6	Ps 14:6	high	book-named				Ps 14:6		
ddc-2-03	la	la	{¶13}	3	— CH V-LIST	et cxviii. 8, 9.	Ps	118	8,9	Ps 118:8,9	carried	book-carried	ddc-2-03:la:{¶13}:2			Ps 118:8,9		
ddc-2-03	la	la	{¶13}	4	— CH V	et cxlvi. 3.	Ps	146	3	Ps 146:3	carried	book-carried	ddc-2-03:la:{¶13}:3			Ps 146:3		
ddc-2-03	la	la	{¶13}	5	— CH V	et cxlvii. 10.	Ps	147	10	Ps 147:10	carried	book-carried	ddc-2-03:la:{¶13}:4			Ps 147:10		
ddc-2-03	la	la	{¶13}	6	BOOK CH V	Prov. xxix. 26.	Prov	29	26	Prov 29:26	high	book-named				Prov 29:26		
ddc-2-03	la	la	{¶13}	7	BOOK CH V+&c	Isa. xxx. 1, &c.	Isa	30	1	Isa 30:1 &c.	high	book-named		d74	plausible	Isa 30:2	unchecked	no J–T division read for this chapter
ddc-2-03	la	la	{¶13}	8	— CH V	cap. xxxi. 2.	Isa	31	2	Isa 31:2	carried	book-carried	ddc-2-03:la:{¶13}:7	d75	suspect	Isa 31:2	unchecked	no J–T division read for this chapter
ddc-2-03	la	la	{¶13}	9	— CH V+&c	et xxii. 7, &c.	Isa	22	7	Isa 22:7 &c.	carried	book-carried	ddc-2-03:la:{¶13}:8	d76	plausible	Isa 22:8	unchecked	no J–T division read for this chapter
ddc-2-03	la	la	{¶13}	10	— CH V+&c	et xxxi. 1, &c.	Isa	31	1	Isa 31:1 &c.	carried	book-carried	ddc-2-03:la:{¶13}:9	d77	plausible	Isa 31:1		
ddc-2-03	la	la	{¶13}	11	BOOK CH V	Jer. xvii. 5.	Jer	17	5	Jer 17:5	high	book-named				Jer 17:5		
ddc-2-03	la	la	{¶13}	12	BOOK CH V	Amos. vi. 13.	Amos	6	13	Amos 6:13	high	book-named				Amos 6:13		
ddc-2-03	la	la	{¶14}	0	BOOK CH V	2 Reg. i. 2.	2Kgs	1	2	2Kgs 1:2	high	book-named				2Kgs 1:2		
ddc-2-03	la	la	{¶15}	0	BOOK CH V	Job. xiii. 15.	Job	13	15	Job 13:15	high	book-named				Job 13:15		
ddc-2-03	la	la	{¶15}	1	BOOK CH V	Psal. xxxi. 25.	Ps	31	25	Ps 31:25	high	book-named		d78	plausible	Ps 31:24	versification-predicted	Psalm superscription numbered as 1 verse (§13.1 rule; this psalm's own leaf not read)
ddc-2-03	la	la	{¶15}	2	— CH V	et xxvii. 14.	Ps	27	14	Ps 27:14	carried	book-carried	ddc-2-03:la:{¶15}:1			Ps 27:14		
ddc-2-03	la	la	{¶15}	3	— CH V	et cxix. 116.	Ps	119	116	Ps 119:116	carried	book-carried	ddc-2-03:la:{¶15}:2			Ps 119:116		
ddc-2-03	la	la	{¶15}	4	BOOK CH V	Prov. x. 28.	Prov	10	28	Prov 10:28	high	book-named				Prov 10:28		
ddc-2-03	la	la	{¶15}	5	BOOK CH V+&c	Isa. xl. 29, &c.	Isa	40	29	Isa 40:29 &c.	high	book-named		d79	plausible	Isa 40:31	unchecked	no J–T division read for this chapter
ddc-2-03	la	la	{¶15}	6	BOOK CH V-LIST	Rom. v. 4, 5.	Rom	5	4,5	Rom 5:4,5	high	book-named				Rom 5:4,5		
ddc-2-03	la	la	{¶16}	0	BOOK CH V	1 Sam. xxvii. 1.	1Sam	27	1	1Sam 27:1	high	book-named				1Sam 27:1		
ddc-2-03	la	la	{¶16}	1	BOOK CH V	Matt. xiv. 31.	Matt	14	31	Matt 14:31	high	book-named				Matt 14:31		
ddc-2-03	la	la	{¶16}	2	— CH V	et xxi. 21.	Matt	21	21	Matt 21:21	carried	book-carried	ddc-2-03:la:{¶16}:1			Matt 21:21		
ddc-2-03	la	la	{¶16}	3	BOOK CH V	Marc. xi. 23.	Mark	11	23	Mark 11:23	high	book-named				Mark 11:23		
ddc-2-03	la	la	{¶17}	0	BOOK CH V	Gen. iv. 13.	Gen	4	13	Gen 4:13	high	book-named				Gen 4:13		
ddc-2-03	la	la	{¶17}	1	BOOK CH V	Matt. xxvii. 5.	Matt	27	5	Matt 27:5	high	book-named				Matt 27:5		
ddc-2-03	la	la	{¶17}	2	BOOK CH V	Act. i. 18.	Acts	1	18	Acts 1:18	high	book-named				Acts 1:18		
ddc-2-03	la	la	{¶18}	0	BOOK CH V+&c	Psal. ciii. 2, &c.	Ps	103	2	Ps 103:2 &c.	high	book-named		d80	plausible	Ps 103:2		
ddc-2-03	la	la	{¶18}	1	— CH V	et cxvi. 12.	Ps	116	12	Ps 116:12	carried	book-carried	ddc-2-03:la:{¶18}:0			Ps 116:12		
ddc-2-03	la	la	{¶18}	2	BOOK CH V	1 Cor. vi. 20.	1Cor	6	20	1Cor 6:20	high	book-named				1Cor 6:20		
ddc-2-03	la	la	{¶18}	3	BOOK CH V	Heb. xii. 28.	Heb	12	28	Heb 12:28	high	book-named				Heb 12:28		
ddc-2-03	la	la	{¶18}	4	BOOK CH V	1 Pet. ii. 9.	1Pet	2	9	1Pet 2:9	high	book-named				1Pet 2:9		
ddc-2-03	la	la	{¶18}	5	BOOK CH V	1 Joan. iv. 19.	1John	4	19	1John 4:19	high	book-named				1John 4:19		
ddc-2-03	la	la	{¶19}	0	BOOK CH V	Isa. i. 2.	Isa	1	2	Isa 1:2	high	book-named				Isa 1:2		
ddc-2-03	la	la	{¶19}	1	BOOK CH V	Hos. xiii. 6.	Hos	13	6	Hos 13:6	high	book-named				Hos 13:6		
ddc-2-03	la	la	{¶19}	2	BOOK CH V	Rom. i. 21.	Rom	1	21	Rom 1:21	high	book-named				Rom 1:21		
ddc-2-03	la	la	{¶20}	0	BOOK CH V	Jer. xliv. 17.	Jer	44	17	Jer 44:17	high	book-named				Jer 44:17		
ddc-2-03	la	la	{¶20}	1	BOOK CH V	Abac. i. 16.	Hab	1	16	Hab 1:16	high	book-named				Hab 1:16		
ddc-2-03	la	la	{¶21}	0	BOOK CH V	Deut. xxviii. 58.	Deut	28	58	Deut 28:58	high	book-named				Deut 28:58		
ddc-2-03	la	la	{¶21}	1	BOOK CH V	Psal. ii. 11.	Ps	2	11	Ps 2:11	high	book-named				Ps 2:11		
ddc-2-03	la	la	{¶21}	2	— CH V	et xxxiv. 12.	Ps	34	12	Ps 34:12	carried	book-carried	ddc-2-03:la:{¶21}:1	d81	plausible	Ps 34:11	versification-predicted	Psalm superscription numbered as 1 verse (§13.1 rule; this psalm's own leaf not read)
ddc-2-03	la	la	{¶21}	3	— CH V	et cxxx. 4.	Ps	130	4	Ps 130:4	carried	book-carried	ddc-2-03:la:{¶21}:2			Ps 130:4		
ddc-2-03	la	la	{¶21}	4	BOOK CH V	Prov. xix. 23.	Prov	19	23	Prov 19:23	high	book-named				Prov 19:23		
ddc-2-03	la	la	{¶21}	5	BOOK CH V	Mal. i. 6.	Mal	1	6	Mal 1:6	high	book-named				Mal 1:6		
ddc-2-03	la	la	{¶21}	6	BOOK CH V	1 Pet. i. 17.	1Pet	1	17	1Pet 1:17	high	book-named				1Pet 1:17		
ddc-2-03	la	la	{¶21}	7	BOOK CH V	Matt. x. 28.	Matt	10	28	Matt 10:28	high	book-named				Matt 10:28		
ddc-2-03	la	la	{¶21}	8	BOOK CH V	Philipp. ii. 12.	Phil	2	12	Phil 2:12	high	book-named				Phil 2:12		
ddc-2-03	la	la	{¶22}	0	BOOK CH V+&c	Job. v. 3, &c.	Job	5	3	Job 5:3 &c.	high	book-named				Job 5:3 &c.		
ddc-2-03	la	la	{¶22}	1	— CH V+&c	et xxiv. 23, &c.	Job	24	23	Job 24:23 &c.	carried	book-carried	ddc-2-03:la:{¶22}:0			Job 24:23 &c.		
ddc-2-03	la	la	{¶22}	2	— CH V	et xxxiv. 22.	Job	34	22	Job 34:22	carried	book-carried	ddc-2-03:la:{¶22}:1			Job 34:22		
ddc-2-03	la	la	{¶22}	3	BOOK CH V-LIST+&c	Psal. x. 5, 6, &c.	Ps	10	5,6	Ps 10:5,6 &c.	high	book-named		d82	plausible	Ps 10:5,6		
ddc-2-03	la	la	{¶22}	4	— CH V	et xxx. 7.	Ps	30	7	Ps 30:7	carried	book-carried	ddc-2-03:la:{¶22}:3	d83	plausible	Ps 30:6	versification-predicted	Psalm superscription numbered as 1 verse (§13.1 rule; this psalm's own leaf not read)
ddc-2-03	la	la	{¶22}	5	— CH V+&c	et lxxiii. 6, &c.	Ps	73	6	Ps 73:6 &c.	carried	book-carried	ddc-2-03:la:{¶22}:4	d84	plausible	Ps 73:6		
ddc-2-03	la	la	{¶22}	6	— CH V+&c	et xciv. 7, &c.	Ps	94	7	Ps 94:7 &c.	carried	book-carried	ddc-2-03:la:{¶22}:5	d85	plausible	Ps 94:7		
ddc-2-03	la	la	{¶22}	7	BOOK CH V	Eccles. viii. 10.	Eccl	8	10	Eccl 8:10	high	book-named		d86	plausible	Eccl 8:11	versification	J–T Eccl 8 begins at Eccl 8:2 (read, leaf 531)
ddc-2-03	la	la	{¶22}	8	BOOK CH V	Isa. v. 19.	Isa	5	19	Isa 5:19	high	book-named				Isa 5:19		
ddc-2-03	la	la	{¶22}	9	— CH V	et xxviii. 15.	Isa	28	15	Isa 28:15	carried	book-carried	ddc-2-03:la:{¶22}:8			Isa 28:15		
ddc-2-03	la	la	{¶22}	10	— CH V	et xxix. 15.	Isa	29	15	Isa 29:15	carried	book-carried	ddc-2-03:la:{¶22}:9			Isa 29:15		
ddc-2-03	la	la	{¶22}	11	BOOK CH V	Ezech. viii. 12.	Ezek	8	12	Ezek 8:12	high	book-named				Ezek 8:12		
ddc-2-03	la	la	{¶22}	12	BOOK CH V-LIST	Amos. vi. 1, 3.	Amos	6	1,3	Amos 6:1,3	high	book-named		d87	plausible	Amos 6:1	unchecked	no J–T division read for this chapter
ddc-2-03	la	la	{¶22}	13	BOOK CH V	Zeph. i. 12.	Zeph	1	12	Zeph 1:12	high	book-named				Zeph 1:12		
ddc-2-03	la	la	{¶22}	14	BOOK CH —	Matt. xxv.	Matt	25		Matt 25	high	book-named				Matt 25		
ddc-2-03	la	la	{¶22}	15	BOOK CH V-LIST	Luc. xii. 2, 3.	Luke	12	2,3	Luke 12:2,3	high	book-named				Luke 12:2,3		
ddc-2-03	la	la	{¶22}	17	— — V	et v. 45.	Luke	12	45	Luke 12:45	carried	et-v-read-as-verse	ddc-2-03:la:{¶22}:16			Luke 12:45		
ddc-2-03	la	la	{¶22}	18	BOOK CH V	1 Cor. xi. 31.	1Cor	11	31	1Cor 11:31	high	book-named				1Cor 11:31		
ddc-2-03	la	la	{¶23}	0	BOOK CH V	1 Joan. iv. 18.	1John	4	18	1John 4:18	high	book-named				1John 4:18		
ddc-2-03	la	la	{¶24}	0	BOOK CH V	2 Reg. xvii. 33.	2Kgs	17	33	2Kgs 17:33	high	book-named				2Kgs 17:33		
ddc-2-03	la	la	{¶25}	0	BOOK CH V	Matt. x. 28.	Matt	10	28	Matt 10:28	high	book-named				Matt 10:28		
ddc-2-03	la	la	{¶26}	0	BOOK CH V	Gen. xxxii. 10.	Gen	32	10	Gen 32:10	high	book-named				Gen 32:10		
ddc-2-03	la	la	{¶26}	1	BOOK CH V	1 Chron. xxix. 14.	1Chr	29	14	1Chr 29:14	high	book-named				1Chr 29:14		
ddc-2-03	la	la	{¶26}	2	BOOK CH V	Psal. li. 19.	Ps	51	19	Ps 51:19	high	book-named		d89	plausible	Ps 51:17	versification-predicted	Psalm superscription numbered as 2 verses (§13.1 rule; this psalm's own leaf not read)
ddc-2-03	la	la	{¶26}	3	— CH V	et cxv. 1.	Ps	115	1	Ps 115:1	carried	book-carried	ddc-2-03:la:{¶26}:2			Ps 115:1		
ddc-2-03	la	la	{¶26}	4	BOOK CH V	Isa. lxvi. 2.	Isa	66	2	Isa 66:2	high	book-named				Isa 66:2		
ddc-2-03	la	la	{¶26}	5	BOOK CH V	Matt. v. 3.	Matt	5	3	Matt 5:3	high	book-named				Matt 5:3		
ddc-2-03	la	la	{¶26}	6	BOOK CH V	Luc. ix. 48.	Luke	9	48	Luke 9:48	high	book-named				Luke 9:48		
ddc-2-03	la	la	{¶26}	7	BOOK CH V-LIST	1 Pet. v. 5, 6.	1Pet	5	5,6	1Pet 5:5,6	high	book-named				1Pet 5:5,6		
ddc-2-03	la	la	{¶26}	8	BOOK CH V	1 Tim. i. 15.	1Tim	1	15	1Tim 1:15	high	book-named				1Tim 1:15		
ddc-2-03	la	la	{¶27}	0	BOOK CH V-LIST	Job. xv. 25, 26, 27.	Job	15	25,26,27	Job 15:25,26,27	high	book-named		d90	plausible	Job 15:25	unchecked	no J–T division read for this chapter
ddc-2-03	la	la	{¶27}	1	BOOK CH V	Prov. iii. 34.	Prov	3	34	Prov 3:34	high	book-named				Prov 3:34		
ddc-2-03	la	la	{¶27}	2	BOOK CH V	Jacob. iv. 6.	Jas	4	6	Jas 4:6	high	book-named				Jas 4:6		
ddc-2-03	la	la	{¶27}	3	BOOK CH V	1 Pet. v. 5.	1Pet	5	5	1Pet 5:5	high	book-named				1Pet 5:5		
ddc-2-03	la	la	{¶27}	4	BOOK CH V	Prov. xvi. 5.	Prov	16	5	Prov 16:5	high	book-named				Prov 16:5		
ddc-2-03	la	la	{¶27}	5	BOOK CH V	Act. xii. 23.	Acts	12	23	Acts 12:23	high	book-named				Acts 12:23		
ddc-2-03	la	la	{¶27}	6	BOOK CH V	Apoc. iii. 17.	Rev	3	17	Rev 3:17	high	book-named				Rev 3:17		
ddc-2-03	la	la	{¶28}	0	BOOK CH V	Col. ii. 23.	Col	2	23	Col 2:23	high	book-named				Col 2:23		
ddc-2-03	la	la	{¶29}	0	BOOK CH V	Job. i. 22.	Job	1	22	Job 1:22	high	book-named				Job 1:22		
ddc-2-03	la	la	{¶29}	1	— CH V	et ii. 10.	Job	2	10	Job 2:10	carried	book-carried	ddc-2-03:la:{¶29}:0			Job 2:10		
ddc-2-03	la	la	{¶29}	2	BOOK CH V	2 Sam. xvi. 10.	2Sam	16	10	2Sam 16:10	high	book-named				2Sam 16:10		
ddc-2-03	la	la	{¶29}	3	BOOK CH V	Isa. xxviii. 16.	Isa	28	16	Isa 28:16	high	book-named				Isa 28:16		
ddc-2-03	la	la	{¶29}	4	BOOK CH V+&c	Lam. iii. 29, &c.	Lam	3	29	Lam 3:29 &c.	high	book-named				Lam 3:29 &c.		
ddc-2-03	la	la	{¶29}	5	BOOK CH V	Matt. xvi. 24.	Matt	16	24	Matt 16:24	high	book-named				Matt 16:24		
ddc-2-03	la	la	{¶29}	6	BOOK CH V	Luc. xxi. 19.	Luke	21	19	Luke 21:19	high	book-named				Luke 21:19		
ddc-2-03	la	la	{¶29}	7	BOOK CH V	Rom. viii. 25.	Rom	8	25	Rom 8:25	high	book-named				Rom 8:25		
ddc-2-03	la	la	{¶29}	8	— CH V	et xv. 4.	Rom	15	4	Rom 15:4	carried	book-carried	ddc-2-03:la:{¶29}:7			Rom 15:4		
ddc-2-03	la	la	{¶29}	9	BOOK CH V	2 Cor. xii. 10.	2Cor	12	10	2Cor 12:10	high	book-named				2Cor 12:10		
ddc-2-03	la	la	{¶29}	10	BOOK CH V	Col. i. 11.	Col	1	11	Col 1:11	high	book-named				Col 1:11		
ddc-2-03	la	la	{¶29}	11	BOOK CH V	2 Thess. iii. 5.	2Thess	3	5	2Thess 3:5	high	book-named				2Thess 3:5		
ddc-2-03	la	la	{¶29}	12	BOOK CH V	Heb. x. 36.	Heb	10	36	Heb 10:36	high	book-named				Heb 10:36		
ddc-2-03	la	la	{¶29}	13	BOOK CH V-LIST	Jacob. v. 7, 8.	Jas	5	7,8	Jas 5:7,8	high	book-named				Jas 5:7,8		
ddc-2-03	la	la	{¶29}	14	BOOK CH V+&c	1 Pet. ii. 19, &c.	1Pet	2	19	1Pet 2:19 &c.	high	book-named				1Pet 2:19 &c.		
ddc-2-03	la	la	{¶30}	0	BOOK CH V	1 Reg. xix. 4.	1Kgs	19	4	1Kgs 19:4	high	book-named				1Kgs 19:4		
ddc-2-03	la	la	{¶30}	1	BOOK CH V+&c	Job. iii. 2, &c.	Job	3	2	Job 3:2 &c.	high	book-named				Job 3:2 &c.		
ddc-2-03	la	la	{¶30}	2	— CH V+&c	et vii. 11, &c.	Job	7	11	Job 7:11 &c.	carried	book-carried	ddc-2-03:la:{¶30}:1	d91	plausible	Job 7:11		
ddc-2-03	la	la	{¶30}	3	— CH V+&c	et xix. 6, &c.	Job	19	6	Job 19:6 &c.	carried	book-carried	ddc-2-03:la:{¶30}:2	d92	plausible	Job 19:7	unchecked	no J–T division read for this chapter
ddc-2-03	la	la	{¶30}	4	BOOK CH V+&c	Eccles. vii. 7, &c.	Eccl	7	7	Eccl 7:7 &c.	high	book-named		d93	plausible	Eccl 7:7		
ddc-2-03	la	la	{¶30}	5	BOOK CH V+&c	Jer. xx. 15, &c.	Jer	20	15	Jer 20:15 &c.	high	book-named		d94	plausible	Jer 20:15		
ddc-2-03	la	la	{¶30}	6	— CH V+&c	et xlv. 3, &c.	Jer	45	3	Jer 45:3 &c.	carried	book-carried	ddc-2-03:la:{¶30}:5	d95	plausible	Jer 45:5	unchecked	no J–T division read for this chapter
ddc-2-03	la	la	{¶30}	7	BOOK CH V	Jonæ iv. 3.	Jonah	4	3	Jonah 4:3	high	book-named				Jonah 4:3		
ddc-2-03	la	la	{¶31}	0	BOOK CH V	Gen. xii. 1.	Gen	12	1	Gen 12:1	high	book-named		d96	plausible	Gen 12:4	versification	J–T Gen 12 begins at Gen 12:4 (read, leaf 33)
ddc-2-03	la	la	{¶31}	1	— CH V	et xxii. 3.	Gen	22	3	Gen 22:3	carried	book-carried	ddc-2-03:la:{¶31}:0			Gen 22:3		
ddc-2-03	la	la	{¶31}	2	BOOK CH V	1 Sam. xv. 22.	1Sam	15	22	1Sam 15:22	high	book-named				1Sam 15:22		
ddc-2-03	la	la	{¶31}	3	BOOK CH V-LIST	Psal. lxxxi. 14, 15.	Ps	81	14,15	Ps 81:14,15	high	book-named		d97	plausible	Ps 81:13,14	versification-predicted	Psalm superscription numbered as 1 verse (§13.1 rule; this psalm's own leaf not read)
ddc-2-03	la	la	{¶31}	4	BOOK CH V	Eccles. v. 1.	Eccl	5	1	Eccl 5:1	high	book-named				Eccl 5:1		
ddc-2-03	la	la	{¶31}	5	BOOK CH V-LIST	Jer. vi. 19, 20.	Jer	6	19,20	Jer 6:19,20	high	book-named				Jer 6:19,20		
ddc-2-03	la	la	{¶31}	6	— CH V-LIST	et vii. 22, 23.	Jer	7	22,23	Jer 7:22,23	carried	book-carried	ddc-2-03:la:{¶31}:5			Jer 7:22,23		
ddc-2-03	la	la	{¶31}	7	— CH V	et xxxv. 2.	Jer	35	2	Jer 35:2	carried	book-carried	ddc-2-03:la:{¶31}:6			Jer 35:2		
ddc-2-03	la	la	{¶31}	8	BOOK CH V	Matt. vi. 10.	Matt	6	10	Matt 6:10	high	book-named				Matt 6:10		
ddc-2-03	la	la	{¶31}	9	— CH V	et xxvi. 39.	Matt	26	39	Matt 26:39	carried	book-carried	ddc-2-03:la:{¶31}:8			Matt 26:39		
ddc-2-03	la	la	{¶31}	10	— — V	et v. 42.	Matt	26	42	Matt 26:42	cross-layer	et-v-settled-by-english-layer	ddc-2-03:la:{¶31}:9			Matt 26:42		
ddc-2-03	la	la	{¶31}	11	BOOK CH V	Joan. xiv. 15.	John	14	15	John 14:15	high	book-named				John 14:15		
ddc-2-03	la	la	{¶31}	12	— — V-LIST	et v. 21, 23.	John	14	21,23	John 14:21,23	cross-layer	et-v-settled-by-english-layer	ddc-2-03:la:{¶31}:11			John 14:21,23		
ddc-2-03	la	la	{¶31}	13	BOOK CH V	Act. iv. 19.	Acts	4	19	Acts 4:19	high	book-named				Acts 4:19		
ddc-2-03	la	la	{¶31}	14	— — V	et v. 29.	Acts	4	29	Acts 4:29	cross-layer	et-v-settled-by-english-layer	ddc-2-03:la:{¶31}:13			Acts 4:29		
ddc-2-03	la	la	{¶31}	15	BOOK CH V-LIST	Eph. vi. 6, 7.	Eph	6	6,7	Eph 6:6,7	high	book-named				Eph 6:6,7		
